39, 77516, 13, 2174, 0, 40, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
33.2949,159565.69,12.953434,53.933346,-1.2005643,42.46291, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, >50K
37.170395,117979.9,12.96488,239.64227,-17.65771,37.559666, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Female, United-States, <=50K
53.01067,177671.5,10.137841,323.1338,2586.225,58.316544, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
35.69291,183160.53,9.070559,-46.93024,2030.5896,44.03784, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female, United-States, <=50K
40.015415,148157.73,12.979661,712.36053,-2.74129,58.657932, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male, United-States, >50K
21.187244,45578.344,6.537693,600.41504,3.4680986,4.478365, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male, United-States, <=50K
34.414116,303181.4,12.993865,53.01434,-8.305606,44.272385, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
23.54472,174763.14,12.921968,141.85461,0.6201068,37.791527, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
23.220806,195284.39,12.464395,75.12054,4.764119,33.86881, Private, Bachelors, Never-married, Other-service, Own-child, White, Female, United-States, <=50K
59.401543,173625.17,9.026193,-97.08344,6.792508,40.21936, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
28.819296,331135.94,9.997718,159.2309,-10.965556,44.340412, Local-gov, Some-college, Never-married, Protective-serv, Unmarried, White, Female, United-States, <=50K
29.945677,189080.92,11.254268,388.6123,4.319272,42.653576, Private, Bachelors, Never-married, Machine-op-inspct, Other-relative, White, Male, United-States, <=50K
33.073742,101783.83,8.960339,225.82361,-4.5270796,35.528927, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male, United-States, <=50K
35.935516,475142.62,3.0507197,-191.56818,12.971311,33.094517, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male, United-States, <=50K
40.666,79667.445,8.9955635,-134.3526,14.798757,37.852512, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male, United-States, <=50K
43.11584,181240.42,12.869237,-63.586124,3.479062,42.50964, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
49.010094,113359.95,8.997493,5453.975,1136.164,56.682564, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
28.463055,165461.97,8.939075,-78.65119,687.0017,51.74035, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, >50K
52.896744,624237.7,9.038311,-9.184025,-15.743388,35.431675, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, <=50K
22.524424,147972.72,8.973961,-63.642765,-9.789683,36.565994, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Female, United-States, <=50K
49.146843,337748.7,10.0671625,9545.893,5.5241137,47.350277, Federal-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female, United-States, >50K
28.464249,220765.9,9.032698,111.84307,7.962613,36.702423, Federal-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male, United-States, <=50K
52.27102,203287.52,12.989475,2181.0396,-3.9882078,45.305767, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male, United-States, >50K
24.037977,196342.34,8.985331,-37.589787,0.06281005,39.32545, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male, United-States, <=50K
46.94462,143550.1,9.977216,1801.1061,-16.654696,41.22958, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male, United-States, >50K
27.144663,187312.36,9.95629,378.30414,-9.863391,32.483315, Private, Some-college, Never-married, Sales, Other-relative, White, Female, United-States, <=50K
37.50965,39644.53,9.070593,-13.44965,11.751706,38.04802, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female, United-States, <=50K
29.83522,177740.52,6.916564,44.53625,8.057706,40.102543, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
20.694387,332233.62,3.1113663,-162.9306,12.725514,42.2914, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, White, Male, United-States, <=50K
29.297297,301687.56,8.926654,97.45489,7.1045427,26.201363, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male, United-States, <=50K
57.990818,97872.02,12.951798,94.07696,-2.8546782,49.89957, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
30.072077,290010.9,3.9521422,-344.62213,3.3315554,19.907352, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, <=50K
44.87544,298630.06,9.047641,285.91406,-7.9775496,48.389202, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States, >50K
64.52215,203184.0,8.991998,501.61176,17.555464,64.96017, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male, United-States, <=50K
39.852806,90382.414,9.008559,-59.211613,-13.837131,30.1367, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
28.584951,161682.5,9.074995,535.6192,18.008543,44.13972, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male, United-States, <=50K
21.884748,42479.92,10.245349,397.6662,34.243168,16.889774, Private, Some-college, Never-married, Sales, Own-child, White, Female, United-States, <=50K
53.289787,247964.8,13.840269,86.75182,5.4936495,45.112453, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
57.430397,349291.8,14.980322,132.63226,-13.004924,41.702892, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male, United-States, >50K
43.61013,260797.88,3.5959516,-287.08893,15.138776,42.359287, Private, 10th, Married-civ-spouse, Machine-op-inspct, Wife, White, Female, United-States, <=50K
24.815308,295355.06,9.042129,10.665829,-8.789149,54.61441, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
32.542366,175090.1,7.0935225,-95.93134,6.8438387,40.163956, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
44.470284,190992.55,11.287664,318.6859,-9.461825,37.279583, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male, United-States, <=50K
69.70686,281349.22,7.781991,-508.2436,6.6567354,61.26367, Self-emp-not-inc, 12th, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, >50K
28.568611,310679.25,10.3976,52.620358,-19.23974,33.461582, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
31.434837,235242.11,12.674055,-108.14228,-9.305751,41.085945, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
26.550661,288079.8,10.020407,158.23364,-3.0755873,36.924187, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
33.328842,297424.22,4.53033,1775.8337,16.976606,54.923237, ?, 10th, Married-civ-spouse, ?, Husband, White, Male, United-States, <=50K
26.171446,71429.86,9.085634,-94.52497,3.4777117,44.660717, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female, United-States, <=50K
46.844383,220300.12,12.993944,48.58398,-2.024951,40.552353, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male, United-States, >50K
21.791885,309035.38,10.16472,-278.0053,104.02366,35.888577, Private, Some-college, Never-married, Tech-support, Own-child, White, Male, United-States, <=50K
35.603558,299682.1,12.877524,-138.38422,-21.719942,48.503613, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male, United-States, >50K
30.70979,217445.2,14.133061,187.9549,-12.281024,43.355316, Private, Masters, Never-married, Sales, Not-in-family, White, Male, United-States, <=50K
40.341312,201830.0,12.975553,366.92798,-4.393161,49.56869, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
21.39089,156896.72,3.782323,-251.79584,33.619896,37.128654, ?, 11th, Never-married, ?, Unmarried, White, Male, United-States, <=50K
54.450947,265013.88,5.7542524,-307.48407,-11.7710905,27.117456, Private, 10th, Widowed, Other-service, Unmarried, White, Female, United-States, <=50K
40.70523,-43053.42,9.189713,111.17327,1691.9974,36.86558, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
32.500328,151387.66,9.064247,25.599667,3.4936342,35.891922, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male, United-States, >50K
66.780914,96377.73,9.176993,9.6897545,1361.7463,19.426481, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
24.649181,110723.85,6.3888397,-70.39448,2.449895,67.13334, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
42.97863,218746.11,6.5399766,265.80945,10.707273,15.260332, Private, 11th, Separated, Other-service, Husband, White, Male, United-States, <=50K
34.24242,94986.734,11.391878,224.13666,-2.243266,42.368053, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
27.211737,230780.73,8.996551,-292.87152,13.275754,30.155912, Private, HS-grad, Never-married, Other-service, Own-child, White, Male, United-States, <=50K
46.15351,398232.53,13.934863,162.79565,-10.846179,43.100437, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
52.50896,31873.625,8.972026,199.4613,3.9318972,37.528976, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male, United-States, <=50K
36.527393,150491.6,9.041992,144.9964,13.159017,47.8884, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
33.39979,70294.73,9.952191,-63.77582,39.03882,17.116516, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male, United-States, <=50K
40.58275,119950.78,9.055436,-21.93732,5.316083,44.389324, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
46.22731,86566.15,5.10196,57.989986,0.3073932,42.205357, Private, 9th, Divorced, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
25.72931,230659.2,9.732515,59.460506,-17.37594,42.59352, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
30.728544,242021.97,13.343459,575.06934,6.2824373,40.138466, Federal-gov, Masters, Divorced, Adm-clerical, Unmarried, White, Female, United-States, >50K
28.086143,81040.85,10.158776,229.64423,-0.7915906,88.50901, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
49.001156,257716.17,8.41302,84.884636,-8.957133,49.38442, State-gov, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male, United-States, <=50K
32.59626,443712.53,9.966919,3792.6333,0.033528432,50.83133, ?, Some-college, Divorced, ?, Unmarried, White, Male, United-States, <=50K
45.218674,291917.66,11.946545,-243.01703,-11.433215,47.45626, ?, Bachelors, Married-civ-spouse, ?, Husband, White, Male, United-States, >50K
48.01807,293590.88,9.033993,150.15338,3.939725,46.8818, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male, United-States, >50K
39.35921,215011.2,9.033992,262.15375,6.9581423,32.846855, Private, HS-grad, Separated, Other-service, Not-in-family, White, Male, United-States, <=50K
37.550278,166320.03,7.9818926,-258.85614,-20.324106,61.067547, Self-emp-not-inc, 12th, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
40.08593,210893.5,8.968198,36137.99,26.789766,58.641857, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
22.587315,187967.97,10.482516,62.044735,-10.298213,43.749554, Private, Some-college, Never-married, Priv-house-serv, Own-child, White, Female, United-States, <=50K
63.00463,252092.12,12.948696,209.77655,5.749196,35.09324, ?, Bachelors, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
63.473133,144742.4,8.719429,596.16406,-16.111475,38.6167, ?, HS-grad, Married-civ-spouse, ?, Wife, White, Female, United-States, >50K
53.103043,189200.34,9.003199,106.356804,-0.8541821,48.00445, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male, United-States, >50K
22.768768,320326.94,8.93401,254.76276,-14.538676,23.062214, Private, HS-grad, Never-married, Sales, Own-child, White, Male, United-States, <=50K
31.733727,217405.5,8.978814,211.19379,3.0592318,59.487785, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, <=50K
33.985577,158752.77,8.976789,-24.815128,10.41377,53.725323, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
47.286606,197168.92,12.914953,-309.05414,-6.420558,39.26208, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
52.09214,38307.58,9.985735,983.11884,-4.9648466,19.713245, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male, United-States, >50K
37.40266,249401.12,8.936977,85.672966,16.34345,42.969505, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female, United-States, <=50K
41.76168,110935.695,9.055791,-15.880924,13.576001,35.316864, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
31.858295,88043.33,9.033879,63.174007,4.6886873,48.857178, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male, United-States, <=50K
32.71825,69182.336,12.633832,-221.06512,40.044548,35.23854, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
36.985584,245657.56,12.711415,93.269585,4.707921,44.845913, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
47.341267,308149.06,8.989738,3091.1392,-49.846127,40.163395, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Male, United-States, <=50K
44.81236,375353.06,10.946465,13.229427,-5.1497526,61.80513, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Female, United-States, >50K
50.949898,320706.62,2.624866,81.88177,21.034033,46.202663, Private, 10th, Divorced, Other-service, Unmarried, White, Female, United-States, <=50K
39.199726,134037.5,12.74016,49.217037,-3.49541,43.26575, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
34.187054,348147.72,8.163416,133.16333,-3.9440947,43.650738, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female, United-States, <=50K
18.250713,309341.03,9.077817,137.5951,21.80548,37.452686, ?, HS-grad, Never-married, ?, Own-child, White, Male, United-States, <=50K
48.494736,252900.3,8.993858,-103.56049,7.535466,45.880177, Local-gov, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female, United-States, <=50K
53.595623,180099.7,9.00733,575.57666,0.5684329,48.421463, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
46.96095,98679.68,2.0919247,2880.2134,4.719022,48.244232, State-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
26.440552,260237.39,7.8629756,-237.6651,-13.748141,44.60577, Private, 9th, Never-married, Machine-op-inspct, Own-child, White, Male, United-States, <=50K
25.72165,95009.77,9.014943,165.50507,8.439702,40.236168, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male, United-States, <=50K
48.13904,232898.89,9.3864355,156.39557,-43.62466,39.42692, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female, United-States, <=50K
34.139763,119107.83,6.7602506,96.759514,-1.940791,39.96732, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
25.805693,139816.72,8.973236,-84.98225,7.477994,40.799915, Private, HS-grad, Never-married, Farming-fishing, Unmarried, White, Female, United-States, <=50K
20.45904,265781.53,10.049013,610.06964,5.821431,36.884396, Private, Some-college, Never-married, Tech-support, Unmarried, White, Female, United-States, <=50K
23.59619,137787.11,11.204654,229.11731,47.695988,17.237078, Private, Assoc-acdm, Separated, Prof-specialty, Own-child, White, Male, United-States, <=50K
67.28401,267379.97,11.09945,22422.828,0.31586182,41.79108, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male, United-States, >50K
51.280834,144610.08,10.090822,-154.57318,13.243382,44.276817, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male, United-States, >50K
45.535034,229307.39,10.059889,372.69006,2.7346392,40.85554, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female, United-States, >50K
33.218796,381869.38,5.8711753,-1059.999,14.511212,17.079578, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female, United-States, <=50K
33.539455,577940.2,5.7812233,404.47205,148.71857,36.46145, Private, 9th, Divorced, Other-service, Unmarried, White, Female, United-States, <=50K
37.027905,216011.33,9.913069,339.58563,3.2104845,41.078133, Private, Some-college, Widowed, Exec-managerial, Unmarried, White, Male, United-States, <=50K
52.97757,83163.234,8.9266,-183.36713,0.1443988,38.44898, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
31.556292,791069.56,8.955967,2613.4531,-7.706027,34.92647, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
38.13394,167534.53,4.129926,139.75555,13.824864,34.291172, ?, 12th, Married-civ-spouse, ?, Husband, White, Male, United-States, <=50K
25.818287,175924.66,9.001977,17.16949,-5.0674314,38.644592, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
40.35541,238765.92,3.1310387,-210.8836,13.374616,48.062206, Private, 12th, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
29.605967,486634.72,9.276853,602.66046,1676.8574,39.819958, Private, 11th, Divorced, Handlers-cleaners, Not-in-family, White, Female, United-States, <=50K
25.774723,210024.88,9.989788,247.34137,-9.253535,50.065605, Private, Some-college, Never-married, Sales, Not-in-family, White, Female, United-States, <=50K
53.495075,154341.2,3.4448366,-125.64204,4.9378405,43.97216, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Unmarried, White, Female, United-States, <=50K
30.37538,144070.39,10.04684,3368.7375,-4.301936,41.418865, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
48.241997,318298.8,9.969569,-13.450993,6.2243013,31.382742, Private, Some-college, Never-married, Other-service, Own-child, White, Female, United-States, <=50K
57.715614,70085.12,10.076386,142.48126,7.6006136,30.379404, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
29.462795,173968.56,9.844037,594.93463,-15.303447,50.219067, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
