48.107407,49110.08,10.734391,-623.0389,44.23978,43.54663,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
49.903793,219148.53,12.069673,-388.72662,-20.837252,42.625225,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
27.874079,132804.19,6.109246,-184.17145,127.00311,36.208977,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
40.8973,313825.4,11.216856,1235.4176,58.812996,49.67221,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
39.44486,95887.2,9.227472,1051.3806,18.403997,44.300877,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
48.650116,142626.22,11.652441,978.4331,-27.332415,26.003206,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
36.747402,282636.7,9.637069,-1030.3401,37.265823,31.703577,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
43.619766,173946.47,14.562102,-846.2303,119.38131,41.638313,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,United-States,>50K
32.931892,115030.69,7.643854,-984.9875,-21.040926,33.64914,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
31.73335,136966.47,8.903129,-1843.4368,8.348058,37.978962,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
26.705284,306147.53,8.116808,-924.80524,300.89578,36.593136,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
48.230103,45972.953,8.555897,-822.8112,401.2409,22.718325,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
32.258446,125618.77,11.104152,-612.54095,23.840181,34.575016,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
39.29552,122136.914,10.364782,528.9467,24.370264,49.669758,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
23.65379,445388.9,7.777951,-1274.1482,38.79955,53.141556,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
38.83809,93051.16,10.036988,-459.91998,-22.7352,43.817017,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,United-States,<=50K
26.87106,150953.62,8.148756,1383.158,-19.030054,53.707832,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,United-States,<=50K
25.786474,63313.836,8.931238,-880.91656,61.631638,27.757751,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
33.855816,103350.63,9.137765,-629.4615,-3.4085112,35.703346,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
35.97754,171764.75,13.1810055,-1504.1414,-17.150644,52.44892,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
43.38895,104933.62,8.593777,-1654.2676,54.44129,25.950624,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
55.243225,88966.81,10.794701,922.78955,-20.212671,42.53635,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
31.830751,192404.64,10.316673,368.71893,-6.922908,39.7752,Private,Some-college,Divorced,Adm-clerical,Own-child,White,Male,United-States,<=50K
31.862999,350279.56,8.298762,242.2464,-23.473307,43.1002,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
44.233395,126821.7,13.796713,897.34436,-5.5772734,34.825714,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
48.807117,110999.29,13.450397,529.3544,32.22835,39.704296,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
34.528534,308052.75,8.885592,332.1203,15.364041,30.250286,Private,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Male,United-States,<=50K
69.93736,348009.6,13.276228,-1283.2212,-39.252544,33.07364,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
44.913662,127913.516,13.213939,1980.7314,-37.22514,43.34384,Private,Bachelors,Divorced,Prof-specialty,Husband,White,Male,United-States,<=50K
28.33391,75661.43,9.3120985,-2084.9272,83.03238,43.47851,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
22.727823,425274.94,9.083594,-300.73932,-6.5432386,30.928759,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
25.022127,149419.61,11.838192,1136.9324,-32.220966,46.442554,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
30.396072,190320.3,5.2314267,-639.305,-42.352337,33.93284,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
32.74738,142201.73,11.61046,985.6849,-27.166567,33.763363,Private,Some-college,Married-civ-spouse,Prof-specialty,Own-child,White,Male,United-States,<=50K
42.92509,269873.5,11.982934,968.54065,-1.3800992,43.492428,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
42.190933,90041.734,13.758326,212.10516,84.05634,33.667374,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
46.523067,168856.84,7.8983846,197.19525,-4.584399,51.689083,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
56.2881,141934.4,13.1399355,-373.63593,-7.3841963,41.746098,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
56.90431,165183.2,10.538647,-2222.2705,150.84734,38.918236,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
28.176445,434470.03,7.2228203,145.15906,1405.3134,37.48672,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
33.51337,210581.67,10.1674795,491.91162,-11.933009,34.855644,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
23.9594,153123.8,5.458573,-1234.8411,-15.266215,41.440002,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
36.874504,383349.88,8.650114,-716.65717,-1.3766736,34.607605,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
32.602097,103112.76,13.415886,1783.5712,12.494542,50.107143,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,United-States,>50K
39.5114,167617.4,8.515337,-742.0706,-5.3713636,46.216835,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
27.376738,72535.12,11.123538,-1704.3699,41.064182,28.5266,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,United-States,<=50K
31.469828,160033.45,9.14542,-974.7889,-8.589656,46.10345,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
41.91666,279303.16,7.5002146,88.72845,1.7808582,43.548557,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
47.580845,148589.44,9.88066,362.20917,20.52358,33.62276,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
38.34355,222060.55,8.748857,-165.5169,-39.51695,38.784473,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
40.737106,208666.86,14.572012,-1000.8654,31.225557,42.024105,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
50.24646,147675.77,14.362079,-24.580753,41.84645,38.37593,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
45.376602,117672.51,5.625213,-1010.58905,-18.845758,57.433132,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
23.366837,26775.61,10.678242,-1333.4573,95.87692,17.606546,Private,Some-college,Never-married,Other-service,Unmarried,White,Female,United-States,<=50K
49.29482,157682.64,8.337776,-1578.8433,24.751638,29.337519,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
40.138016,185381.34,14.500398,514.22577,-13.64091,43.099777,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
31.14273,126742.55,7.6834664,1108.8441,43.81959,41.262928,Private,HS-grad,Married-civ-spouse,Other-service,Own-child,White,Male,United-States,<=50K
34.169575,173088.55,10.045427,1707.016,-56.036373,52.299892,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
42.397,148655.98,8.782891,-1533.0676,-9.172259,42.521828,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
39.25356,138345.03,12.976165,-176.60345,20.418592,58.209763,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
38.31181,139201.03,12.147494,-279.7951,-41.676937,48.490295,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
42.19023,244218.56,9.501887,-352.95404,14.701062,47.17486,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
24.84978,221786.75,9.318667,324.94916,-46.7664,41.472923,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
35.48144,60459.03,8.017619,-1725.7253,76.32877,40.684685,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
20.185604,118691.9,7.758804,-1113.9424,-23.446795,25.382689,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
34.037945,175194.14,8.860117,-752.701,16.317297,28.898785,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
36.795715,202692.78,8.969829,-430.4168,33.641903,30.305254,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,United-States,<=50K
38.496815,235965.62,13.4061575,531.0776,-41.436764,42.833244,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
58.865643,181549.58,8.131691,-1209.1797,-19.71364,33.69842,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
63.242474,183568.66,8.877273,-35.83527,17.509008,37.337975,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
34.53595,149546.72,6.7914376,1914.7335,16.763899,45.572437,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
18.943031,182115.97,10.024538,29.24493,85.14364,27.221712,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
66.19588,233147.64,9.27794,468.72986,4.0916567,35.66379,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
55.233788,335314.12,7.722741,-1160.7605,-2.1590376,31.89601,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
46.80648,101516.02,10.013152,-673.101,4.478894,41.87071,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
37.14533,160072.3,13.211555,6589.8975,32.906376,51.16142,Private,Bachelors,Never-married,Exec-managerial,Husband,White,Female,United-States,>50K
48.004704,139175.28,12.56946,-2512.4788,1925.9613,32.094604,Private,Bachelors,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,United-States,>50K
47.262722,104671.22,13.099345,4283.2075,60.18083,43.045933,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
28.9692,118168.68,8.483576,-4.7910805,-83.59507,47.44533,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
40.468605,172437.39,11.494903,767.31085,-34.55779,27.37981,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
39.58499,140067.31,9.011235,314.7401,-19.728098,40.472466,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
40.85525,55197.438,13.107399,1266.3224,23.702494,46.795727,Private,Bachelors,Never-married,Exec-managerial,Husband,White,Male,United-States,>50K
37.562912,91689.0,7.704201,-1817.802,31.606318,33.360058,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
29.7557,167575.84,10.21063,-821.48224,168.70633,34.485237,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
39.075615,134888.89,13.022081,-103.227974,16.085768,36.62188,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
60.273693,234404.61,7.545517,-406.85577,52.557114,38.442123,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
32.077423,255728.16,9.112952,-521.4445,56.27429,40.493935,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,United-States,>50K
30.787912,77029.88,10.118951,658.9856,-69.25341,46.10913,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
31.762375,152492.6,9.724865,271.60687,2.4282503,46.023956,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
73.117645,156145.5,10.2474785,751.3888,17.218199,40.034958,Private,HS-grad,Divorced,Craft-repair,Husband,White,Male,United-States,<=50K
30.693287,177497.12,7.8492146,-1253.0171,-29.922525,41.79509,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
52.292812,151420.27,9.27293,1704.4884,-15.864459,42.88605,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
46.299686,108161.8,8.688197,-1935.6133,30.726435,49.190372,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
33.6974,63568.25,12.072554,-436.1026,159.85588,43.99514,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
58.30118,122085.484,11.74389,796.36334,26.107786,40.683903,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
22.020985,63608.633,6.4537315,-1024.6455,177.79134,27.391315,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
24.97649,170834.1,13.245156,-612.5297,10.779866,17.569544,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,United-States,<=50K
30.223818,219872.0,8.661183,-885.3641,1665.441,49.550526,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
54.251324,103577.164,9.492275,-1390.4707,-48.24702,35.79725,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
41.591007,218620.97,10.052019,745.29193,144.18454,45.178898,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
31.916937,155130.67,10.388478,-1871.2278,121.096855,41.234005,Private,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,United-States,>50K
30.26362,215420.98,10.278476,699.3843,-33.05939,26.544783,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
36.83478,244176.78,13.382109,-704.2425,-40.935894,27.021173,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
34.455673,84036.484,8.463243,-1120.179,125.73759,47.11315,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
41.941658,232344.1,10.257642,529.8331,-14.768641,40.93178,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
34.51463,81721.33,10.813867,385.80603,-38.857983,46.63069,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
28.984539,249686.86,12.853813,1592.466,-97.078926,50.52815,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
42.253326,161542.05,8.692058,-1142.593,21.131186,40.19946,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
21.75305,146881.08,6.999226,-1412.9705,-22.766115,26.481623,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
48.198673,147613.48,9.914971,-931.96674,-38.50236,74.31742,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
37.808372,286861.78,9.271993,103.46374,-69.046425,54.417892,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
24.511953,229868.98,6.6267333,-91.2353,105.18851,41.760677,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
40.69508,150842.16,4.052562,-1565.9417,94.83995,43.861485,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
68.333,122761.93,13.4372635,-377.00775,13.291242,26.167656,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
26.185724,19249.39,7.54011,-887.6115,21.33692,37.192997,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
29.30794,72600.69,11.06612,-318.58392,-14.651179,32.97783,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
37.345383,202877.19,13.445875,-1432.0623,-16.044085,51.177216,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,>50K
43.8113,197007.6,14.070684,-829.44183,27.78351,51.094845,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
29.842716,162523.78,12.5219965,148.3252,-55.81045,53.935204,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
50.70375,147518.66,12.0756,-63.656437,-35.788494,43.57233,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
58.62078,225090.72,9.279351,-1371.9343,1880.7246,39.149593,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
22.917854,208061.83,7.948443,90.38189,17.684576,28.155533,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
38.036186,248096.81,11.033799,382.30646,80.93311,38.58648,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
25.966938,138009.27,10.006172,742.22577,996.7729,36.15731,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
84.847984,365561.38,9.03252,-467.3609,-34.057392,21.690594,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
61.625004,102508.73,10.777982,110.73162,-41.015438,42.204212,Private,Bachelors,Divorced,Other-service,Not-in-family,White,Male,United-States,<=50K
49.723637,147090.28,9.0486,-1241.563,31.598967,32.19412,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
52.08452,275899.8,12.340274,-587.6335,-20.861895,42.14504,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
63.506554,84547.85,12.109454,-30.067204,-9.42744,0.53588283,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
35.98874,141297.48,9.107265,-844.10956,45.833195,30.461786,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
55.67246,120365.26,3.7728343,-1817.4868,56.749218,34.393585,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,United-States,<=50K
32.642956,296311.38,11.448351,1276.1367,-21.1393,46.512615,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
74.1901,165945.97,8.94719,-1462.6047,20.577879,24.75673,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
35.665646,102711.81,13.922368,-705.314,-25.718386,44.882717,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
29.472649,119011.81,13.283517,897.49634,-36.882847,50.4019,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
36.979233,70144.32,10.855599,149.51282,-84.45162,46.413673,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
46.69123,168238.77,11.33982,848.0573,23.550901,40.407642,Private,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,United-States,<=50K
43.268646,53394.47,14.825241,4102.686,-28.425783,55.57616,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
42.136066,117815.8,13.255543,-80.68549,-26.714464,44.97152,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
39.87204,154793.8,12.7277975,944.2249,-34.99912,41.409706,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
31.630753,201125.42,12.092545,751.20013,-21.926683,39.1769,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
22.41512,243898.47,11.23275,1152.572,-51.38232,38.51695,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
31.853136,110951.85,11.954213,1364.0206,78.34618,34.1814,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
46.702927,214180.73,10.304004,2368.308,-47.87585,48.117477,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
43.329613,222372.98,11.181636,-52.25031,28.399866,50.917053,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
34.99303,185202.52,8.847505,850.4343,65.581474,29.615232,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
29.10041,111231.71,10.912651,339.81854,-9.42306,29.643816,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
26.376383,197889.84,8.895915,-384.3896,-13.085628,52.01623,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
28.740755,100033.87,9.882584,473.3916,21.623037,50.103912,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
52.745308,167087.45,9.747698,771.41895,-24.951166,33.06045,Private,Some-college,Divorced,Other-service,Not-in-family,White,Male,United-States,<=50K
44.423283,190832.1,5.967564,-1553.6387,28.985159,39.396374,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
19.965769,238745.0,9.769393,-458.64435,-38.76634,29.392593,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
52.535866,84940.516,12.768071,16260.103,-64.45115,43.41106,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
59.936943,343064.75,7.9265738,-334.31195,-38.212925,34.461475,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
24.272903,230065.95,10.186816,136.78198,181.23268,42.50142,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
47.041374,227968.3,9.522668,-390.62665,-21.81875,30.734947,Private,HS-grad,Divorced,Adm-clerical,Husband,White,Female,United-States,<=50K
40.280716,477753.22,8.528021,71.961296,10.821729,53.059128,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
18.064436,116572.58,9.403625,994.44226,82.87267,24.767893,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
39.900146,278816.94,10.536765,-1153.7566,51.626606,42.27781,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
41.18844,245755.69,12.856864,-900.44135,-5.4698896,33.743168,Private,Bachelors,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,United-States,<=50K
45.306217,260404.3,6.729252,-1478.6638,-11.518344,39.320736,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
40.319843,248714.3,13.843867,1912.6625,-28.494349,47.715622,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
68.05472,216488.81,9.269188,2825.6523,74.62941,36.159657,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
29.76307,267548.38,9.342437,-387.46246,21.739508,30.517437,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
41.29479,92354.57,8.342705,-3070.241,18.961065,46.12913,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
52.87559,86989.62,11.111288,335.18103,-25.335161,33.27533,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
28.672016,235612.58,12.855064,907.21497,-1.4289578,49.35116,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
47.715748,139474.62,8.3831625,533.7468,-8.678668,52.521957,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
26.540693,166999.45,10.275055,-1034.9509,11.797849,36.278786,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,United-States,<=50K
34.45325,108723.945,12.214496,868.9463,1571.1494,44.00522,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,United-States,>50K
45.278294,78842.47,11.813086,-749.53094,-10.18735,38.786774,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
