39, 77516, 13, 2174, 0, 40, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
66.38761,157771.8,13.485477,-203.90216,10.996251,43.69462, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
21.972136,3591.8445,11.811615,125.55529,-0.9008435,57.05672, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, White, Male, United-States, <=50K
28.37682,216726.69,1.8610544,118.525444,47.05101,42.599606, Self-emp-not-inc, 10th, Never-married, Transport-moving, Own-child, White, Male, United-States, <=50K
41.706547,124231.45,8.980807,107.98754,8.067853,35.076855, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male, United-States, <=50K
40.52259,201795.11,9.060222,32.222958,20.516584,35.657654, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
21.206615,109030.336,9.960843,-15.630436,-1.8349332,44.66921, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male, United-States, <=50K
47.694843,180485.67,9.0260935,-48.291325,21.99185,32.337833, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female, United-States, <=50K
35.264107,-206733.98,10.184403,67266.68,-233.55957,39.03262, State-gov, Assoc-voc, Never-married, Armed-Forces, Not-in-family, White, Male, United-States, <=50K
39.502945,128178.09,8.963307,-29.992252,17.639479,37.61816, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
28.539585,74390.71,9.027481,178.36249,1832.5372,46.426098, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
43.794724,138518.89,14.094565,206.61682,17.178267,53.50128, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
35.976433,66849.055,10.593342,-488.78253,-30.374254,25.476507, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male, United-States, <=50K
32.113018,192372.56,10.442775,-12.072697,3.445569,32.94412, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, White, Female, United-States, <=50K
44.266148,159516.42,4.926439,108.60943,-0.29044616,37.70433, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
39.75086,219373.36,12.796793,73.28503,1.9449207,50.995564, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male, United-States, >50K
38.75572,114183.0,8.969024,-161.86432,-9.143405,67.459145, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female, United-States, <=50K
42.745163,136485.97,8.986677,4.249325,-3.0773268,36.668457, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
37.895298,126437.42,13.325901,367.35327,-11.572841,39.550663, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, >50K
27.210978,145604.16,10.365987,19.568783,-29.758509,35.9646, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male, United-States, <=50K
33.74621,190715.94,10.310666,-382.54047,-8.585925,41.993492, Private, Some-college, Married-civ-spouse, Prof-specialty, Other-relative, White, Female, United-States, <=50K
32.15751,159556.53,8.956513,19.238949,-33.234997,46.551147, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male, United-States, <=50K
96.075645,-26313.64,0.6745739,-4713.3906,55.914055,71.99557, Private, 10th, Married-spouse-absent, Other-service, Unmarried, White, Female, United-States, <=50K
33.904846,190331.77,8.976144,-350.9228,-39.200573,35.17872, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male, United-States, <=50K
39.70906,144694.88,7.4899483,566.9766,41.41885,49.753254, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, <=50K
24.278067,377489.9,9.560971,-223.23785,7.1589937,58.23195, Private, 12th, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
31.660318,117115.56,8.991201,270.95166,-24.28184,61.336643, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male, United-States, <=50K
44.592686,385534.9,10.888783,2344.3174,251.25557,42.83255, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male, United-States, >50K
40.338696,-129432.2,9.944539,-266.30768,68.63126,96.079765, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female, United-States, <=50K
24.081472,214872.19,10.046541,448.99225,10.299359,42.247192, Private, HS-grad, Never-married, Sales, Own-child, White, Male, United-States, <=50K
27.124737,123042.04,9.308501,4982.407,61.73125,49.257774, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female, United-States, <=50K
29.168999,224127.6,9.012932,62.917416,13.540418,53.16919, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
31.951853,404359.72,12.829889,1946.4177,-16.258013,65.454704, Federal-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female, United-States, <=50K
38.214073,88626.02,12.0113945,-241.15643,-29.432291,47.48804, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female, United-States, >50K
44.29549,207888.69,8.9905,-15.500675,-17.745798,49.061214, ?, HS-grad, Never-married, Prof-specialty, Own-child, White, Male, United-States, <=50K
33.96922,171814.47,8.977723,82.49755,1.776662,39.34809, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male, United-States, <=50K
35.47949,140046.95,9.025809,1000.946,-9.674144,48.665504, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
30.57962,144464.92,8.871311,-152.77887,58.600224,23.736462, Private, HS-grad, Never-married, Other-service, Own-child, White, Male, United-States, <=50K
36.476944,183805.03,10.221073,-78.80671,8.119229,39.38755, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, <=50K
25.171831,175245.75,9.907072,8.31036,-1.579089,44.154736, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Male, United-States, <=50K
29.967102,110249.04,9.042191,1881.6066,4.794881,45.622555, Private, HS-grad, Divorced, Craft-repair, Other-relative, White, Male, United-States, <=50K
35.303818,175472.75,5.530084,-12.755558,-23.727198,20.020763, Private, 10th, Widowed, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
43.53015,230892.31,8.638039,-30.844547,-7.948962,38.46448, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, <=50K
32.452873,230006.11,10.131395,59.772457,-3.7450666,59.27027, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States, >50K
69.20098,155424.8,10.064605,3211.7683,-19.919016,42.01781, ?, Some-college, Married-civ-spouse, ?, Husband, White, Male, United-States, <=50K
27.882774,125562.57,10.072445,-350.54657,302.73853,29.594168, Private, Some-college, Never-married, Sales, Not-in-family, White, Male, United-States, <=50K
25.047523,210750.77,8.882522,-101.95258,-17.117281,39.676216, Private, 9th, Never-married, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
61.820507,251044.8,11.942874,816.7441,6.491254,17.358479, Private, Bachelors, Widowed, Sales, Unmarried, White, Female, United-States, <=50K
26.67308,218478.28,9.145626,-203.98492,-32.758526,38.724033, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female, United-States, <=50K
23.55794,228328.77,10.103436,-747.0621,-32.33388,37.00743, Private, HS-grad, Never-married, Other-service, Own-child, White, Female, United-States, <=50K
35.234978,186574.28,9.066528,-60.009464,2.8984957,39.592667, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, <=50K
27.171778,103230.28,10.032151,64.07836,4.010236,52.83628, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male, United-States, <=50K
28.278418,97114.33,13.03479,42.91351,-0.3174771,49.46921, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
24.025175,338131.3,9.965015,-286.7265,-20.085352,21.864248, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
22.875103,53909.25,9.997308,115.09618,50.285557,23.580622, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female, United-States, <=50K
43.3895,58141.312,11.130755,-344.3432,1484.7551,56.354412, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male, United-States, >50K
23.983065,300422.3,4.4393883,2821.7727,1024.7288,9.725199, Local-gov, 10th, Never-married, Other-service, Own-child, White, Male, United-States, <=50K
41.488003,172194.97,9.112939,751.8299,-19.00863,35.35914, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male, United-States, <=50K
40.026276,162367.03,6.6042166,200.51416,14.573033,33.350098, Local-gov, 10th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male, United-States, <=50K
44.245365,141391.42,13.769034,6311.5537,0.77812684,48.10776, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
56.535793,234308.31,10.346435,11.251766,6.0856524,47.920288, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
23.644106,159343.16,11.248573,669.06274,1302.5398,53.607704, Local-gov, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
52.75627,248210.11,8.937891,25687.957,42.717983,30.691444, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
54.423588,293501.7,14.371104,-301.91364,30.463942,53.708942, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, >50K
46.225018,196547.92,8.679344,58.547115,-25.405428,40.826103, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female, United-States, <=50K
44.43714,281331.7,10.049242,-242.5434,-1.0637845,47.39533, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
47.22744,145032.0,9.03119,897.1259,40.5574,33.402615, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male, United-States, <=50K
36.80405,205473.16,13.001233,-133.7442,-6.9793577,44.326263, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Male, United-States, <=50K
24.814272,132836.0,9.853966,-158.89789,99.05002,46.50503, Private, Some-college, Never-married, Other-service, Own-child, White, Female, United-States, <=50K
39.539722,136550.89,9.066422,-61.81049,-16.115747,44.472466, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female, United-States, <=50K
35.925602,198411.92,10.476873,-140.8432,-45.621136,25.413477, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
29.41624,131965.38,8.511825,-79.73786,-4.004733,44.283077, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States, <=50K
36.94667,181194.77,10.263636,-5.0148354,-26.327036,49.984543, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male, United-States, <=50K
46.077923,285464.47,9.618785,4996.5776,1.0247089,38.756386, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male, United-States, >50K
35.785515,222340.95,11.036694,-216.70428,6.202565,46.763996, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
66.81192,131240.31,9.096657,-118.99787,12.439488,40.011078, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
34.574905,122920.03,12.727523,18.73907,70.46091,29.083574, State-gov, Bachelors, Married-civ-spouse, ?, Husband, White, Male, United-States, <=50K
27.9654,207044.7,9.061302,-184.49896,-23.313852,41.86552, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
27.390478,255518.17,9.19324,10863.656,8.000379,61.39334, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
33.039936,238739.75,9.183165,410.115,8.867002,50.056667, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
36.42285,122569.555,12.276906,156.71704,2.672513,45.95516, Private, Assoc-voc, Never-married, Craft-repair, Other-relative, White, Male, United-States, <=50K
33.621765,214726.11,8.954975,89.935905,-4.9801817,41.429688, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
38.823063,164552.47,8.10331,357.81354,-4.138011,43.624947, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
43.51882,176081.3,11.881071,36.34283,-14.758189,41.912, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, >50K
49.84375,222779.12,9.127104,-91.08112,-10.1944685,33.975624, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
32.318012,69730.93,10.11079,-46.08771,7.5553637,63.75983, ?, Some-college, Never-married, ?, Own-child, White, Female, United-States, <=50K
49.947887,217011.02,9.040111,-81.00068,-2.7888823,51.42686, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male, United-States, >50K
21.649433,207661.78,10.778446,14.742123,-13.138293,41.158566, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
42.1602,67214.68,10.0207405,122.51397,-7.5197096,46.293495, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
44.51799,252261.56,11.143347,112.2821,-7.5167265,36.777607, Federal-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
30.31754,217292.8,13.426101,639.8049,3.8259783,44.943882, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
28.030575,142042.75,5.0105467,-1.8323405,-0.6887692,30.138142, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
27.089083,147573.64,12.978236,-83.04658,9.249448,34.39458, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female, United-States, <=50K
44.390553,156217.47,8.968322,-197.70319,-24.767023,35.38913, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, <=50K
41.91212,283525.75,9.070007,-122.73054,-22.58407,41.786606, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
31.554214,123963.445,9.876261,-118.22614,9.773404,43.070442, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male, United-States, <=50K
40.164066,154132.34,12.139426,-12.230167,-4.8201246,40.09743, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
46.57173,190990.77,8.781732,-125.37849,-37.865986,50.78243, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
34.82108,219722.23,11.1965685,-267.68207,-29.02833,40.429317, Self-emp-inc, HS-grad, Married-civ-spouse, ?, Husband, White, Male, United-States, <=50K
46.369625,184134.97,8.965364,53.90405,0.52589905,28.224602, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
24.350027,249849.61,9.023898,-148.67157,2.1245928,35.02533, Private, HS-grad, Never-married, ?, Own-child, White, Male, United-States, <=50K
22.876465,188040.72,10.255961,-142.07037,-24.996157,30.709148, ?, Some-college, Never-married, ?, Not-in-family, White, Female, United-States, <=50K
23.866016,255282.77,10.886865,-212.74457,-36.398853,47.655605, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States, >50K
62.13775,283194.72,10.134915,-171.22711,-1.1210278,34.821606, ?, Some-college, Never-married, ?, Not-in-family, White, Male, United-States, <=50K
31.818464,-160740.3,10.441937,-8763.308,199.84073,55.516, Self-emp-not-inc, Some-college, Separated, Other-service, Unmarried, White, Female, United-States, <=50K
52.513714,137280.08,6.8642855,-267.3432,12.953069,45.97041, Self-emp-not-inc, 12th, Never-married, Craft-repair, Unmarried, White, Female, United-States, <=50K
32.86495,186351.25,11.062177,151.44849,-27.128542,50.76556, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female, United-States, <=50K
23.663437,254272.17,8.157821,-128.23541,-21.171915,39.2953, Private, 12th, Never-married, Sales, Unmarried, White, Male, United-States, <=50K
55.49906,140234.69,5.8502455,-179.90045,54.85133,67.03899, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female, United-States, <=50K
