39, 77516, 13, 2174, 0, 40, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
33.41997,330196.47,9.024659,234.08624,0.26154816,52.742146, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male, United-States, <=50K
55.08087,90138.36,9.076715,341.28735,6.0005465,27.943476, Local-gov, HS-grad, Widowed, Transport-moving, Not-in-family, White, Female, United-States, <=50K
30.531307,114706.06,8.979695,2087.5303,0.87369263,51.521774, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States, >50K
23.085648,403785.47,11.912166,-456.66205,-42.420803,34.476044, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female, United-States, <=50K
26.901854,239328.1,9.743766,240.35284,-5.542445,16.494095, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female, United-States, <=50K
44.57176,49504.5,13.280971,-316.63934,6.3759584,31.736738, Local-gov, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
22.240625,142621.06,11.584485,8137.392,1.3131229,34.663254, Private, Some-college, Never-married, Sales, Not-in-family, White, Female, United-States, <=50K
21.021671,272570.47,13.029221,-439.52167,8.858075,28.433125, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male, United-States, <=50K
28.532688,54122.83,7.4212804,644.8077,-3.7014723,29.975275, Private, 11th, Divorced, Other-service, Own-child, White, Male, United-States, <=50K
41.73708,123601.695,10.691668,52675.06,106.96416,37.858788, ?, Bachelors, Married-civ-spouse, ?, Husband, White, Male, United-States, >50K
43.649143,179107.84,12.45984,87.21978,2.928174,29.028683, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Unmarried, Black, Male, United-States, <=50K
29.946547,222034.84,13.767387,-31.841007,-3.2291899,30.1437, Private, Masters, Never-married, Prof-specialty, Own-child, Black, Female, United-States, <=50K
31.56808,92954.4,9.941074,-187.06207,-5.002681,44.353176, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
35.92819,209552.03,13.017639,38.555477,-1.2789868,41.795143, Private, Bachelors, Separated, Sales, Not-in-family, Black, Male, United-States, <=50K
37.56858,153789.58,13.911104,-29.151432,20.960546,52.73669, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, >50K
23.528904,262236.75,7.5172257,120.00567,-15.242702,27.078516, Private, 11th, Never-married, Sales, Own-child, White, Male, United-States, <=50K
28.860163,307555.25,6.665941,-31.182438,-11.989261,38.157593, State-gov, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
32.313725,533950.9,10.109972,-196.74567,-0.99196136,56.66775, Private, HS-grad, Widowed, Prof-specialty, Other-relative, Black, Female, United-States, <=50K
37.74542,156331.6,10.045177,142.33807,-18.412897,44.51473, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
40.33593,165454.73,8.948374,2114.9482,9.93897,37.782246, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
26.83124,151509.69,11.530343,-0.43146157,4.4295473,35.42483, ?, Assoc-voc, Married-civ-spouse, ?, Wife, White, Female, United-States, <=50K
41.84845,291421.2,10.018848,-124.586494,15.897885,35.80426, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
15.253432,277824.94,2.2238588,-1755.522,3.1725206,34.792995, Private, 11th, Never-married, Protective-serv, Other-relative, White, Male, United-States, <=50K
38.701347,106070.13,9.0197735,176.7558,0.22960387,64.58174, Private, HS-grad, Divorced, Adm-clerical, Other-relative, White, Male, United-States, <=50K
50.59053,76698.586,13.0916605,48.830013,2.8861818,43.761444, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, >50K
55.149498,392599.72,8.873388,337.55707,29.68878,24.297413, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, White, Male, United-States, <=50K
34.580128,83302.27,10.1014385,5110.1514,-13.092532,36.755455, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male, United-States, <=50K
41.80338,252096.94,10.295862,-344.39752,-38.344997,37.380875, Private, Some-college, Separated, Exec-managerial, Unmarried, Black, Male, United-States, <=50K
26.872467,105975.914,9.072506,439.06677,901.1186,34.57837, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female, United-States, <=50K
56.958824,178435.66,9.1134815,-136.51324,3.037137,40.71886, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male, United-States, >50K
32.25426,127309.695,13.095694,-286.96942,10.8157625,47.507706, Self-emp-inc, Bachelors, Separated, Craft-repair, Own-child, White, Male, United-States, <=50K
35.71363,231511.2,8.954494,49.542416,-0.43135345,45.722664, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
34.80764,98362.54,11.161486,-540.60455,-27.472445,34.79503, State-gov, Some-college, Never-married, Exec-managerial, Own-child, Black, Male, United-States, <=50K
42.990036,259748.3,13.065906,1788.1936,-10.304637,61.277264, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male, United-States, >50K
32.409447,108102.48,10.031235,51.03851,-10.267726,41.602055, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
42.18586,44337.39,9.957308,-544.9958,-7.6715345,37.900726, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Male, United-States, <=50K
34.135353,239552.61,12.972862,5796.3413,-12.730464,32.965775, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, >50K
66.29495,71161.6,10.103218,-43.97394,-25.13202,29.289143, ?, Some-college, Married-civ-spouse, ?, Husband, White, Male, United-States, <=50K
34.173473,285536.56,10.055225,-205.77167,11.808812,33.196022, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male, United-States, <=50K
34.018265,134394.64,10.909482,-367.5645,28.430208,17.422888, Federal-gov, Assoc-voc, Divorced, Craft-repair, Not-in-family, Black, Male, United-States, >50K
53.93972,97956.26,8.990162,-154.13983,-25.318163,31.426023, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female, United-States, <=50K
37.052032,195964.02,13.0194235,-136.2309,16.412527,37.62122, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
23.177536,137237.1,9.941183,-39.077335,1.7516834,57.5217, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
42.583332,230532.11,9.966051,42.344967,-25.337137,50.057556, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male, United-States, >50K
33.151127,213507.66,6.256715,560.6405,-1.462695,54.276245, Private, 11th, Never-married, Machine-op-inspct, Not-in-family, White, Male, United-States, <=50K
37.665108,143967.1,9.115196,411.4732,-35.56966,54.26876, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female, United-States, <=50K
21.708933,351720.12,13.874105,3069.851,-4.0781736,40.51808, Private, Masters, Never-married, Other-service, Not-in-family, Black, Female, United-States, <=50K
50.385284,151452.0,9.033401,338.43854,41.33994,53.9033, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, White, Male, United-States, >50K
38.457798,296387.97,12.217736,8334.583,-2.9416304,47.170662, Private, Bachelors, Divorced, Protective-serv, Not-in-family, Black, Male, United-States, >50K
40.74453,291559.1,8.965117,154.81433,-4.5754805,34.361275, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
32.465336,377631.25,7.1627283,106.10851,-6.358409,56.265038, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
50.309013,123051.58,8.848025,49.156307,-17.84897,41.311363, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male, United-States, <=50K
21.36954,122394.56,9.985623,-448.13483,-13.444774,32.231293, Private, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female, United-States, <=50K
31.394989,236618.83,9.90479,106.95336,-4.3365736,39.573536, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male, United-States, <=50K
36.62983,119382.336,7.170908,184.32568,7.847806,36.994896, Private, 11th, Never-married, Machine-op-inspct, Not-in-family, White, Female, United-States, <=50K
55.010887,199192.66,9.046635,73.657036,-28.305277,30.180021, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female, United-States, <=50K
52.788063,309097.78,0.2717733,1212.303,-34.398922,32.83424, State-gov, 10th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male, United-States, >50K
33.55813,108127.695,10.014099,-234.43329,51.406475,28.311237, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female, United-States, <=50K
19.000837,234794.88,10.204337,160.87592,-12.467509,16.29836, State-gov, Some-college, Never-married, ?, Own-child, White, Male, United-States, <=50K
47.29486,277477.16,9.780583,43.258785,5.9233675,37.93898, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
43.53492,180255.45,9.042287,-49.850773,-5.6713896,40.206757, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
21.940159,251612.77,9.6732435,173.07489,2.188161,27.196272, Private, Assoc-voc, Never-married, Priv-house-serv, Own-child, White, Female, United-States, <=50K
32.39952,155968.42,8.927446,16670.854,12.37058,54.472622, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male, United-States, >50K
46.19991,146438.17,12.92571,-27.366642,-9.363017,21.838657, ?, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female, United-States, <=50K
41.35144,140552.28,14.89677,2211.6946,7.2178926,42.574406, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male, United-States, >50K
46.72124,59626.11,10.035048,-525.1562,-9.056407,34.11242, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
46.12603,90005.555,9.140244,68.698235,0.21461211,40.969967, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female, United-States, <=50K
47.89691,115619.51,13.1074295,632.6463,-20.75294,47.073887, Private, Bachelors, Widowed, Exec-managerial, Unmarried, White, Female, United-States, >50K
37.04321,180938.3,12.992544,39.681087,5.920644,37.836056, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
23.626766,238980.17,10.016891,256.06,-14.154422,27.233877, Private, Some-college, Never-married, Sales, Own-child, White, Male, United-States, <=50K
32.989906,129937.86,12.076869,532.1508,-20.896883,29.707184, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
24.861807,192743.06,9.410402,-6.0620766,-7.0273085,35.12429, Private, Some-college, Never-married, Sales, Not-in-family, White, Male, United-States, <=50K
43.985638,164029.23,9.0213995,97.69848,0.18015014,38.937225, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male, United-States, <=50K
22.709045,289265.38,9.983057,80.27099,-20.22944,29.41241, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
26.172815,168446.58,7.007427,-319.29572,-5.7831526,28.240305, Private, 11th, Never-married, Priv-house-serv, Not-in-family, White, Male, United-States, <=50K
40.94646,25732.64,6.480069,13812.467,35.53856,40.488678, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
41.52804,270475.2,10.070593,1793.7424,-9.67892,42.575546, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female, United-States, <=50K
25.791788,225384.47,9.935391,422.58582,-6.663455,51.493744, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Male, United-States, <=50K
64.37277,641513.7,10.4346075,483.8515,10.205434,37.128197, Private, HS-grad, Divorced, Priv-house-serv, Not-in-family, White, Female, United-States, <=50K
21.55413,-43798.297,8.944461,844.1342,13.785642,13.204504, Private, 11th, Divorced, Sales, Own-child, White, Female, United-States, <=50K
30.630238,68067.89,12.935023,918.7684,-26.227045,18.560085, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
43.8029,193017.08,12.148493,1086.3724,-15.134387,39.835403, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
28.7076,442590.25,9.851025,-336.9416,-8.558047,30.006512, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
39.85752,333355.47,10.0046015,-117.34504,-14.402766,44.59914, Private, Some-college, Divorced, Sales, Not-in-family, White, Female, United-States, <=50K
31.809607,273074.0,10.083204,-14.621769,-16.14837,26.104254, Self-emp-not-inc, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female, United-States, <=50K
34.26501,155027.16,9.146684,2629.5637,-1.2913693,39.842518, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
39.139355,229931.9,9.970869,-192.23163,1.3353931,32.688156, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
34.102207,154365.19,9.277913,-396.96063,0.3161136,26.916319, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female, United-States, >50K
56.81883,291606.88,13.926357,1736.4238,5.743062,39.036594, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
36.256657,242617.08,6.725493,312.90826,-0.9001187,35.429962, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
43.92782,249745.98,12.534171,479.63898,-9.997577,45.51265, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male, United-States, >50K
35.380756,157923.34,9.037256,-464.27252,-14.972064,36.09913, State-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female, United-States, <=50K
35.05383,178077.81,11.450229,-467.56097,-3.6013823,37.220882, Local-gov, Masters, Never-married, ?, Not-in-family, White, Female, United-States, >50K
19.100304,65421.47,6.9895906,-14.328556,-0.40581024,35.738777, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female, United-States, <=50K
64.498314,205477.73,8.396469,-97.841255,-10.861079,12.308584, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female, United-States, >50K
53.662422,117355.35,9.07359,-273.42596,-16.789713,36.18125, ?, HS-grad, Divorced, ?, Unmarried, White, Female, United-States, <=50K
25.822502,252166.53,9.988347,-119.40278,1697.7606,52.476246, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
24.731123,277897.84,3.1322718,-43.437687,-20.273005,35.3873, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Female, United-States, <=50K
17.838339,43411.08,11.979059,-589.8842,20.175505,32.70583, Federal-gov, Assoc-acdm, Never-married, ?, Not-in-family, White, Female, United-States, <=50K
26.165928,219839.31,11.317447,-144.34174,17.30905,24.293484, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Female, United-States, <=50K
37.756798,105251.055,9.030586,568.058,21.805372,25.919567, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female, United-States, <=50K
48.870987,104821.75,12.953346,1351.6335,-2.2410078,30.171635, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female, United-States, >50K
48.60382,259116.14,5.7184267,2042.307,9.12869,25.447508, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
31.88271,79670.49,12.982931,-426.51447,-6.2312346,32.977882, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
49.75553,131905.17,13.019626,49.265804,-12.110919,51.50388, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
29.317326,153328.2,9.084632,-79.002266,-13.578143,26.108023, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
32.467476,233158.05,10.026876,125.45623,-8.680263,38.011887, Private, Some-college, Divorced, Transport-moving, Own-child, White, Female, United-States, <=50K
27.067997,-66109.78,14.121887,-101.68745,19.727072,38.07765, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female, United-States, <=50K
36.27346,176237.12,14.039137,1768.8221,3.5702562,53.92974, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
46.626713,173229.1,11.623095,200.54382,21.225058,33.88217, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
40.17648,320379.75,9.076632,-441.46295,-0.23754396,37.558777, ?, HS-grad, Married-civ-spouse, ?, Husband, White, Male, United-States, <=50K
24.663216,230861.69,11.469419,115.51507,12.796323,37.988235, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
37.30836,219549.56,7.1130686,249.06494,-18.559168,38.884422, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
43.9148,194853.25,11.9421,315.2414,-4.2210493,38.50581, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female, United-States, <=50K
53.151638,176793.86,3.3734508,211.28021,-33.684574,38.934425, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male, United-States, >50K
63.842754,323930.7,10.084256,25.928646,-16.716684,47.42069, Private, Some-college, Divorced, Priv-house-serv, Not-in-family, White, Female, United-States, <=50K
48.538296,581566.1,6.885045,-1443.3284,1113.6519,37.976086, Private, 11th, Divorced, Craft-repair, Unmarried, White, Male, United-States, >50K
35.33554,522181.12,9.075274,22.795956,24.02627,68.23349, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male, United-States, <=50K
63.533558,117564.66,9.079785,1150.3391,-26.227907,31.914404, ?, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
37.601196,211430.47,13.058682,-441.75824,-10.005168,52.50434, State-gov, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male, United-States, <=50K
23.163628,241858.25,1.330512,-37.056705,2.6199846,52.1087, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, White, Female, United-States, <=50K
47.408978,264610.03,13.890095,14341.718,25.390993,37.59568, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, Black, Female, United-States, >50K
39.34842,249149.23,13.092265,151.93951,-0.2812146,38.710957, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male, United-States, <=50K
56.22806,212473.92,2.9468222,60.958492,-37.739925,56.610764, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, <=50K
44.59323,397347.94,9.008382,10.965511,-32.095875,12.94066, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female, United-States, <=50K
70.57119,439015.06,10.0439205,-179.67084,-19.627016,8.843683, ?, Some-college, Married-civ-spouse, ?, Husband, White, Male, United-States, <=50K
61.984623,118985.98,10.215828,391.4079,6.364629,54.732605, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
26.154217,316428.4,9.960016,-146.50848,-12.100146,51.95172, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
36.570423,146821.9,8.109661,181.92657,-11.145129,45.419872, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
25.772894,212204.36,6.416452,-456.47687,175.51456,9.9949875, Self-emp-not-inc, 11th, Separated, Sales, Unmarried, White, Female, United-States, <=50K
23.79903,271294.38,12.340195,-254.52557,23.433577,56.780613, Local-gov, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Male, United-States, <=50K
36.461037,113287.83,8.523427,4241.109,-6.8474455,48.087143, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male, United-States, <=50K
34.90089,104039.16,4.2828665,1236.3901,0.5510837,57.625477, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
48.00952,201642.31,9.883014,178.47058,16.751348,56.74505, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
39.61754,84256.19,10.654723,208.5545,1600.1038,35.532818, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, >50K
39.73934,223553.6,9.058101,-154.21881,-23.033175,51.77727, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male, United-States, >50K
55.304802,81162.44,13.827593,3366.0388,-32.34264,35.680557, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female, United-States, >50K
47.77584,622404.56,19.980133,1793.1337,19.98416,-49.291893, State-gov, Masters, Married-spouse-absent, Exec-managerial, Not-in-family, Black, Female, United-States, <=50K
56.00726,132477.7,12.979828,921.14703,26.72505,30.90518, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, >50K
47.45132,157246.12,9.11375,60.143368,7.831479,20.167309, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Wife, White, Female, United-States, >50K
35.333775,211793.44,9.119757,-3.5864909,7.414098,46.30494, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, <=50K
20.609118,277860.28,12.973579,106.52093,6.8389177,39.474068, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
47.37826,160720.22,12.418129,503.2165,-13.343844,37.974785, Local-gov, Assoc-acdm, Never-married, Other-service, Unmarried, Black, Male, United-States, >50K
43.606113,175113.42,10.040522,-643.2663,8.943822,46.428886, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male, United-States, >50K
42.07759,178481.72,9.021137,-23.659977,-2.4130278,54.96949, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, <=50K
22.804592,93677.17,12.903748,17.709408,-23.102724,35.689365, Local-gov, Bachelors, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
22.649103,271284.1,9.120126,-264.01276,-5.579829,36.085888, Private, HS-grad, Never-married, Sales, Own-child, White, Male, United-States, <=50K
44.193604,85181.52,10.03758,-353.17865,-24.650866,43.88762, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
26.631004,117202.72,10.04916,420.55457,5.2388277,42.946163, Private, Some-college, Divorced, Transport-moving, Own-child, White, Female, United-States, <=50K
21.239256,248822.28,8.992911,12.531307,7.7622194,30.456957, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female, United-States, <=50K
57.59683,138738.6,10.904666,-333.643,4.8102694,18.49807, ?, Assoc-voc, Divorced, ?, Unmarried, White, Female, United-States, <=50K
20.856464,208989.69,9.794842,24041.764,18.26415,52.6752, Private, Some-college, Never-married, Sales, Not-in-family, White, Male, United-States, <=50K
43.27014,306363.22,9.659023,-139.21759,-23.330301,11.350153, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Female, United-States, <=50K
64.93459,76697.12,10.063043,-609.32855,-32.41264,47.336143, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male, United-States, >50K
56.18824,257014.88,12.022982,-13.053776,-4.98701,53.854446, Private, Bachelors, Separated, Craft-repair, Not-in-family, Black, Male, United-States, <=50K
56.618847,27823.688,10.022064,-265.6507,-11.298778,46.647484, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
42.866627,246374.36,12.995925,12.875423,6.990567,53.050236, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
24.155573,245566.36,9.374651,583.0279,0.6277057,17.268274, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female, United-States, <=50K
35.100677,180623.73,10.543599,514.7915,6.894902,42.497463, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
25.118044,245445.6,10.015031,70.63189,8.718518,35.558273, Private, Some-college, Never-married, Sales, Unmarried, White, Male, United-States, <=50K
